482.78,518.86,527.8,532.4,536.67,538.6,543.24,547.77
482.51,518.63,527.56,532.1,536.54,538.41,543,547.66
482.25,518.39,527.31,531.79,536.41,538.21,542.75,547.52
482.21,518.14,527.03,531.54,536.28,538.01,542.54,547.37
482.22,517.97,526.83,531.42,536.27,537.9,542.43,547.34
482.38,517.87,526.72,531.37,536.44,537.92,542.38,547.5
482.29,517.54,526.4,531.07,536.4,537.76,542.13,547.51
482.09,517.08,525.94,530.63,536.26,537.52,541.79,547.42
481.91,516.58,525.45,530.12,536.13,537.22,541.44,547.32
481.99,516.24,525.1,529.78,536.24,537.1,541.28,547.43
482.19,515.94,524.78,529.52,536.39,537.02,541.14,547.61
482.32,515.51,524.33,529.15,536.44,536.81,540.85,547.6
481.85,514.65,523.45,528.28,536.13,536.19,540.1,547.29
481.16,513.52,522.3,527.12,535.68,535.4,539.17,546.91
481.18,512.77,521.53,526.39,535.71,535.09,538.71,547.07
481.99,512.56,521.31,526.23,536.37,535.36,538.83,547.79
482.95,512.55,521.27,526.27,537.35,535.87,539.14,548.84
483.98,512.57,521.26,526.33,538.42,536.44,539.5,550.03
485.18,512.74,521.39,526.52,539.7,537.16,539.99,551.44
486.58,512.91,521.53,526.72,541.15,537.98,540.6,553.01
488.07,513.05,521.61,526.93,542.68,538.81,541.2,554.65
489.55,513.06,521.6,527.03,544.19,539.58,541.72,556.27
490.73,512.82,521.31,526.85,545.51,540.12,541.97,557.72
491.52,512.1,520.57,526.24,546.52,540.3,541.84,558.87
492.36,511.26,519.73,525.52,547.52,540.39,541.61,560.03
493.64,510.69,519.16,525.05,548.87,540.8,541.69,561.58
495.31,510.36,518.83,524.84,550.61,541.53,542.07,563.51
496.91,509.97,518.42,524.57,552.44,542.29,542.44,565.49
498.55,509.51,517.95,524.24,554.31,543.01,542.77,567.54
500.16,508.9,517.32,523.76,556.12,543.65,542.96,569.61
501.78,508.12,516.5,523.14,557.93,544.22,543.09,571.71
503.21,507.23,515.56,522.42,559.73,544.73,543.14,573.8
504.65,506.16,514.49,521.55,561.59,545.17,543.09,575.95
506.07,504.8,513.15,520.41,563.34,545.46,542.84,577.99
507.42,503.05,511.41,518.9,564.88,545.46,542.32,579.84
508.46,500.94,509.26,516.97,566.1,545.08,541.43,581.38
509.13,498.17,506.51,514.45,566.85,544.14,539.92,582.51
509.46,494.98,503.33,511.54,567.32,542.84,538.06,583.35
509.48,491.41,499.73,508.25,567.58,541.25,535.92,584.01
509.39,487.63,495.94,504.79,567.81,539.55,533.66,584.66
509.09,483.4,491.74,500.95,567.81,537.51,530.99,585.07
508.68,478.83,487.18,496.77,567.56,535.19,527.95,585.2
508.55,474.37,482.65,492.62,567.44,532.97,524.97,585.46
508.92,470.3,478.5,488.93,567.85,531.24,522.52,586.27
509.46,466.29,474.43,485.34,568.46,529.6,520.17,587.28
509.88,462.03,470.12,481.5,568.93,527.79,517.6,588.18
510.39,457.78,465.77,477.6,569.41,525.96,514.96,589.08
510.93,453.72,461.57,473.84,570.08,524.28,512.5,590.16
511.32,449.33,457.02,469.75,570.49,522.28,509.74,590.98
510.94,443.7,451.2,464.42,569.85,519.15,505.79,590.77
509.45,436.59,443.93,457.64,567.96,514.73,500.46,589.33
507.03,428.63,435.85,450.09,565.37,509.54,494.4,587.24
504.79,420.71,427.81,442.63,562.94,504.46,488.41,585.28
503.2,413.15,420.11,435.5,561,499.77,482.77,583.77
502.16,406.19,412.97,428.9,559.67,495.67,477.72,582.83
501.33,399.6,406.19,422.63,558.71,491.93,473.01,582.28
500.79,393.21,399.64,416.6,558.01,488.41,468.52,582
500.48,386.77,393.02,410.52,557.3,484.84,463.93,581.73
499.48,379.38,385.35,403.45,555.75,480.37,458.44,580.64
497.37,370.57,376.32,395.08,553.08,474.65,451.71,578.42
494.56,361.22,366.83,386.18,549.92,468.38,444.45,575.65
492.01,352.55,357.86,377.77,547.11,462.49,437.6,573.25
489.43,343.73,348.61,369.18,544.25,456.46,430.61,570.89
486.55,334.17,338.64,360.01,541.04,449.91,423.1,568.23
483.98,324.62,328.77,350.97,538.14,443.55,415.69,565.82
482.22,315.92,319.77,342.85,536.15,438.12,409.05,564.27
481.15,307.96,311.57,335.52,535.03,433.59,403.23,563.56
480.9,300.79,304.13,328.87,534.8,429.97,398.36,563.75
482.03,294.77,297.82,323.33,535.79,427.46,394.66,565.19
484.33,289.73,292.44,318.73,537.73,425.87,391.84,567.69
487.39,285.74,288.13,315.12,540.71,425.33,390.05,571.28
491.86,283,285.14,312.8,545.26,426.24,389.72,576.41
497.56,281.21,283.18,311.49,551.11,428.24,390.42,582.87
504.6,280.26,282.01,311.02,558.13,431.18,391.99,590.4
512.92,280.74,282.16,311.82,566.51,435.48,394.84,599.32
519.71,282.99,284.09,314.34,576.75,441.61,399.47,610.14
522.52,286.82,287.58,318.48,588.61,449.4,405.68,622.65
522.52,292.4,292.74,324.41,602.43,458.95,413.73,637.07
522.52,299.42,299.26,331.74,617.91,469.97,423.21,653.14
522.52,307.65,306.78,340.31,634.48,482.01,433.7,670.27
522.52,316.9,315.34,349.94,652.11,495.2,445.26,688.54
522.52,326.17,324.05,359.64,670.03,508.7,457.06,707.23
522.52,333.99,331.48,367.83,687.18,520.86,467.65,724.85
522.52,340.78,337.66,374.91,703.46,531.86,477.14,741.55
522.52,346.51,342.78,380.95,718.98,542.13,485.69,757.75
522.52,349.95,345.65,384.85,732.48,550.61,492.13,772.32
522.52,350.41,345.63,385.83,743.23,556.22,495.72,784.17
522.52,348.36,343.08,384.46,751.34,559.31,496.9,793.45
522.52,343.64,337.82,380.34,756.57,559.62,495.4,799.68
522.52,337.35,331,374.51,759.98,558.13,492.21,803.9
522.52,330.53,323.68,368,762.43,555.88,488.18,807.08
522.52,321.93,314.57,359.79,763.16,551.89,482.46,808.49
522.52,311.03,303.04,349.28,761.73,545.76,474.67,807.75
522.52,299.22,290.47,337.82,759.44,538.74,466.04,806.1
522.52,286.42,277.01,325.37,756.36,530.9,456.55,803.62
522.52,271.75,261.76,311.09,751.69,521.55,445.43,799.69
522.52,255.94,245.23,295.54,746.42,511.26,433.34,795.19
522.52,240.16,228.62,279.92,741.85,501.12,421.23,791.43
522.52,224.89,212.61,265.01,738.2,491.56,409.76,788.63
522.52,211,198.09,251.7,735.54,483.35,399.67,786.91
522.52,198.26,184.7,239.54,733.79,476.11,390.72,786.08
522.52,186.91,172.8,228.8,733.11,470.06,382.9,786.36
522.52,177.89,163.3,220.42,734.05,466.01,377.14,788.25
522.52,171.26,156.17,214.36,736.52,464,373.51,791.65
522.52,167.09,151.57,210.55,738.61,464.12,372.33,796.43
522.52,166,150.15,209.81,739.37,466.76,373.9,803.64
522.52,166.66,150.55,210.88,739.37,470.7,376.85,812.21
522.52,166.96,150.64,211.73,739.37,474.15,379.15,820.2
522.52,168.1,151.6,213.19,739.37,477.95,382.03,827.79
522.52,170.72,154.06,215.95,739.37,482.42,385.95,835.37
522.52,173.88,157.21,219.18,739.37,486.71,389.99,841.72
522.52,176.94,160.44,222.39,739.37,490.24,393.47,846.11
522.52,179.88,163.58,225.4,739.37,492.95,396.4,848.64
522.52,181.89,165.76,227.38,739.37,494.07,397.97,848.73
522.52,183.18,167.3,228.6,739.37,493.72,398.29,846.4
522.52,184.15,168.62,229.38,739.37,492.16,397.66,841.87
522.52,184.01,168.95,229.04,739.37,488.95,395.64,834.86
522.52,182.31,167.73,227.08,739.37,483.63,391.76,825.07
522.52,180.73,166.7,225.12,739.37,477.84,387.55,813.95
522.52,180.86,167.42,224.68,739.37,473.08,384.53,803.15
522.52,182.12,169.32,225.36,739.37,469.01,382.41,792.53
522.52,182.87,170.74,225.57,739.37,464.21,379.73,781.11
522.52,183.66,172.2,225.81,739.37,459.28,376.95,769.42
522.52,184.93,174.16,226.51,739.37,454.76,374.55,758.06
522.52,186.2,176.11,227.25,739.37,450.38,372.25,746.78
522.52,186.85,177.45,227.42,739.37,445.61,369.55,735.4
522.52,187.33,178.61,227.43,739.37,440.87,366.78,724.33
522.52,187.5,179.45,227.17,739.37,435.99,363.81,713.46
522.52,187.09,179.76,226.44,739.37,430.81,360.4,702.25
522.52,186.13,179.51,225.06,739.37,424.97,356.45,690.59
522.52,184.96,179.09,223.44,739.37,418.89,352.23,678.74
522.52,184.17,178.96,222.23,739.37,413.2,348.32,667.25
522.52,184.85,180.22,222.55,739.37,408.98,345.77,656.99
522.52,187.46,183.36,224.73,739.37,406.46,345.08,648.45
522.52,191.55,187.99,228.33,739.37,405.32,345.83,641.14
522.52,196.38,193.37,232.6,739.37,404.92,347.3,634.59
522.52,201.42,198.97,237.06,739.37,404.8,348.99,628.49
522.52,206.92,204.97,241.99,739.37,405.22,351.13,623.04
522.52,213.28,211.83,247.76,739.37,406.55,354.12,618.52
522.52,220.48,219.56,254.36,739.37,408.78,357.99,615.04
522.52,228.05,227.53,261.24,739.37,411.43,362.27,612.22
522.52,236.11,235.97,268.61,739.37,414.72,367.11,610.04
522.52,244.66,245.05,276.61,739.37,418.71,372.69,608.76
522.52,253.28,254.22,284.76,739.37,422.87,378.41,607.85
522.52,260.95,262.26,291.96,739.37,426.23,383.24,606.33
522.52,266.96,268.68,297.45,739.37,428.23,386.54,603.59
522.52,271.2,273.35,301.23,739.37,428.73,388.26,599.55
522.52,274.22,276.75,303.8,739.37,428.05,388.79,594.5
522.52,276.27,279.08,305.43,739.37,426.54,388.49,588.72
522.52,276.89,280.02,305.66,739.37,423.84,386.98,581.96
522.52,275.9,279.33,304.4,739.37,419.8,384.11,574.04
522.52,273.97,277.73,302.26,739.37,414.93,380.37,565.4
522.52,271.82,275.92,299.83,739.37,409.79,376.35,556.49
522.52,269.45,273.85,297.13,739.37,404.39,372.03,547.35
522.52,266.93,271.61,294.31,739.37,398.88,367.59,538.22
522.52,264.54,269.51,291.65,739.37,393.58,363.27,529.29
522.52,262.73,268,289.55,739.37,388.8,359.49,520.85
522.52,262.18,267.72,288.72,739.37,385.19,356.93,513.49
522.52,263.16,268.93,289.34,739.37,382.97,355.89,507.58
522.52,265.01,270.97,290.76,739.37,381.63,355.67,502.56
522.52,266.56,272.68,291.91,739.37,380.07,355.16,497.4
522.52,267.65,273.92,292.68,739.37,378.18,354.23,492.01
522.52,269.19,275.63,293.89,739.37,376.81,353.85,487.28
522.52,272.22,278.81,296.57,739.37,376.97,354.99,484.15
522.52,276.43,283.14,300.37,739.37,378.35,357.31,482.31
522.52,281.12,287.92,304.66,739.37,380.3,360.17,481.15
522.52,286.17,293.07,309.35,739.37,382.71,363.45,480.53
522.52,291.76,298.8,314.63,739.37,385.67,367.28,480.45
522.52,297.95,305.08,320.42,739.37,389.2,371.7,480.95
522.52,304.52,311.71,326.54,739.37,393.15,376.49,481.94
522.52,311.44,318.79,333,739.37,397.56,381.62,483.44
522.52,318.75,326.29,339.89,739.37,402.44,387.19,485.42
522.52,326.32,333.96,347.01,739.37,407.58,393.06,487.7
522.52,333.56,341.22,353.82,739.37,412.39,398.61,489.76
522.52,340.2,347.87,360.03,739.37,416.6,403.54,491.36
522.52,346.13,353.8,365.55,739.37,420.25,407.87,492.5
522.52,351.12,358.81,370.15,739.37,423.16,411.39,492.94
522.52,355.21,362.96,373.91,739.37,425.25,414.11,492.65
522.52,359,366.83,377.38,739.37,427.02,416.53,492.12
522.52,362.73,370.64,380.8,739.37,428.74,418.91,491.66
522.52,366.28,374.26,384.1,739.37,430.34,421.14,491.08
522.52,369.69,377.72,387.26,739.37,431.79,423.21,490.35
522.52,373.03,381.11,390.34,739.37,433.24,425.22,489.55
522.52,376,384.13,393.06,739.37,434.42,426.96,488.48
522.52,378.29,386.49,395.11,739.37,434.95,428.07,486.84
522.52,380.05,388.29,396.62,739.37,434.94,428.63,484.77
522.52,381.4,389.68,397.71,739.37,434.52,428.75,482.36
522.52,382.69,391,398.75,739.37,434.06,428.8,479.88
522.52,384.15,392.51,399.96,739.37,433.77,429.04,477.58
522.52,385.9,394.35,401.5,739.37,433.79,429.61,475.67
522.52,387.79,396.31,403.15,739.37,433.98,430.34,473.98
522.52,389.67,398.21,404.78,739.37,434.22,431.1,472.32
522.52,391.48,399.99,406.33,739.37,434.44,431.8,470.64
522.52,393.06,401.53,407.66,739.37,434.36,432.26,468.83
522.52,394.22,402.72,408.62,739.37,433.98,432.35,466.68
522.52,395.44,403.96,409.64,739.37,433.71,432.5,464.58
522.52,397.46,405.95,411.38,739.37,434.25,433.44,463.29
522.52,400.6,409.04,414.22,739.37,435.95,435.57,463.32
522.52,404.44,412.89,417.85,739.37,438.45,438.47,464.2
522.52,408.53,416.98,421.73,739.37,441.22,441.6,465.4
522.52,412.32,420.79,425.3,739.37,443.65,444.42,466.34
522.52,415.68,424.18,428.46,739.37,445.67,446.89,466.95
522.52,418.87,427.36,431.44,739.37,447.59,449.23,467.49
522.52,422.09,430.54,434.42,739.37,449.66,451.62,468.15
522.52,425.05,433.52,437.18,739.37,451.51,453.76,468.65
522.52,427.34,435.83,439.3,739.37,452.67,455.23,468.53
522.52,428.97,437.46,440.8,739.37,453.23,456.1,467.87
522.52,430.28,438.75,441.96,739.37,453.49,456.71,466.9
522.52,431.53,440.03,443.11,739.37,453.72,457.28,465.93
522.52,433.09,441.63,444.59,739.37,454.29,458.13,465.36
522.52,435.16,443.74,446.56,739.37,455.42,459.55,465.39
522.52,437.58,446.18,448.88,739.37,456.92,461.38,465.84
522.52,439.95,448.55,451.17,739.37,458.35,463.12,466.28
522.52,441.86,450.46,453,739.37,459.37,464.39,466.31
522.52,443,451.63,454.04,739.37,459.67,464.96,465.64
522.52,443.58,452.22,454.52,739.37,459.45,465.04,464.5
522.52,444.03,452.7,454.88,739.37,459.08,464.97,463.28
522.52,444.39,453.09,455.17,739.37,458.71,464.79,462
522.52,444.6,453.32,455.3,739.37,458.21,464.51,460.66
522.52,444.65,453.37,455.27,739.37,457.56,464.12,459.24
522.52,444.82,453.51,455.34,739.37,457.02,463.84,458.04
522.52,445.28,453.95,455.71,739.37,456.84,463.86,457.16
522.52,445.96,454.63,456.29,739.37,456.91,464.12,456.57
522.52,446.63,455.33,456.89,739.37,457.04,464.41,456.09
522.52,447.63,456.33,457.84,739.37,457.56,465.07,456.05
522.52,449.21,457.88,459.36,739.37,458.69,466.34,456.63
522.52,450.89,459.55,461,739.37,459.96,467.74,457.4
522.52,452.2,460.86,462.25,739.37,460.83,468.75,457.85
522.52,453.11,461.78,463.1,739.37,461.33,469.37,457.94
522.52,453.86,462.56,463.81,739.37,461.75,469.89,457.94
522.52,454.56,463.29,464.47,739.37,462.15,470.38,457.98
522.52,455.03,463.73,464.89,739.37,462.33,470.64,457.83
522.52,455.33,464.03,465.16,739.37,462.37,470.77,457.6
522.52,455.78,464.51,465.61,739.37,462.6,471.09,457.63
522.52,456.56,465.3,466.38,739.37,463.15,471.72,457.99
522.52,457.29,466.01,467.09,739.37,463.7,472.32,458.31
522.52,457.92,466.65,467.69,739.37,464.2,472.84,458.59
522.52,458.57,467.29,468.29,739.37,464.71,473.36,458.93
522.52,459.22,467.93,468.9,739.37,465.22,473.92,459.31
522.52,459.83,468.56,469.51,739.37,465.73,474.47,459.7
522.52,460.46,469.19,470.12,739.37,466.29,475.05,460.15
522.52,461.14,469.85,470.78,739.37,466.93,475.69,460.72
522.52,461.8,470.52,471.43,739.37,467.53,476.3,461.3
522.52,462.46,471.19,472.08,739.37,468.12,476.91,461.88
